AlleleID,GeneSymbol,model,prompt_class,llm_class,confidence,acmg_rules,references,parse_error,time_s,notes
1135403,BBS7,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP4;BP7,"Richards S, et al., Genet Med, 2015; ACMG/AMP sequence variant interpretation guidelines;gnomAD v2.1.1 and v3.1.2 population frequency data;Rentzsch P, et al., Nat Methods, 2019; CADD/REVEL scores for synonymous variant pathogenicity prediction;BBS7 gene: OMIM 607590; Bardet-Biedl syndrome 7",,6.76,
139565,MLH1,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP4;BP7,"Richards S, et al., Genet Med, 2015; ACMG/AMP sequence variant interpretation guidelines",,4.74,
98891,LAMA2,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP4;BP7,"Richards S, Genet Med, 2015;den Dunnen JT, Hum Mutat, 2016",,3.65,
98891,LAMA2,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424;Silva J, et al. Hum Mutat. 2019;40(9):1321-1333",,3.07,
2910597,CACNA1E,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Homsy et al., Science, 2015;Perez-Palma et al., Am J Hum Genet, 2018",,2.91,
2910597,CACNA1E,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.59,
271856,TTN,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.26,
151738,BMPR1A,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,,,2.4,
337669,FOXN1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PVS1;PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,2.75,
151738,BMPR1A,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards et al., Genet Med, 2015",,2.29,
337669,FOXN1,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.85,BP7;PP3,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-24",,3.52,
273862,GRIP1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.5,,,,1.57,
271856,TTN,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP4;BP7,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015;Karczewski KJ et al., The mutational constraint spectrum quantified from variation in 141,456 humans, Nature, 2020",,5.89,
177716,FOLR1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al., Genet Med, 2015",,2.5,
177716,FOLR1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.37,
475211,GALNT12,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015",,2.82,
475211,GALNT12,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Guda et al., Hum Mol Genet, 2009;Clarke et al., Cancer Epidemiol Biomarkers Prev, 2012",,2.24,
273862,GRIP1,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP7,"Richards S, Genet Med, 2015; Oza V, Hum Mutat, 2018; Whiffin N, Am J Hum Genet, 2017",,5.57,
324238,HPS1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2_supporting;PP3,"Ohno et al., J Med Genet, 2010;Huizing et al., Am J Hum Genet, 2001",,2.43,
1909650,FANCA,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards et al., Genet Med, 2015",,2.09,
632187,DOK7,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2_supporting;PP3_moderate;BP4_contradictory,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.68,
324238,HPS1,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PM1;PM2;PP2;PP3;PP4,"Anderson PD, et al., Hum Mutat, 2001;HPS1 is a major cause of Hermansky-Pudlak syndrome type 1; PMID: 11462242;Gahl WA, et al., Medicine (Baltimore), 1998",,5.43,
456092,ALDH5A1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.55,
212558,MET,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,,,3.16,
212558,MET,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards et al., Genet Med, 2015",,2.22,
456092,ALDH5A1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Gibson et al., Genet Med, 2015;Richards et al., Genet Med, 2015",,4.49,
632187,DOK7,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,,"Beeson D, et al., Brain, 2006; original DOK7 discovery;Burden SJ, et al., Hum Mol Genet, 2006; DOK7 function;Muller JS, et al., Am J Hum Genet, 2007; DOK7 mutations in CMS;Ohno K, et al., Neurosci Lett, 2013; DOK7 genotype-phenotype;Arimura S, et al., Hum Mutat, 2014; DOK7 mutation spectrum",,6.75,
461711,POLE,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards et al., Genet Med, 2015",,2.35,
461711,POLE,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, Aziz N, Bale S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,3.3,
444077,CLCN1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;PP4,"Richards et al., Genet Med, 2015",,2.48,
1909650,FANCA,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PM1;PM2;PP2;PP3;PP5,"Stratton MR, Nat Genet, 1998; Auerbach AD, Exp Hematol, 2009; Richards S, Genet Med, 2015",,8.37,
264117,SOS1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Kratz CP et al., Genet Med, 2015; Roberts AE et al., Nat Rev Endocrinol, 2013",,4.03,
444077,CLCN1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Lawrence et al., J Neurol, 2008; Weinberger et al., Neurology, 2012; Richards et al., Genet Med, 2015",,4.13,
264117,SOS1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Tartaglia et al., Nat Genet, 2001;Roberts et al., Nat Genet, 2007",,2.67,
3410406,OTC,deepseek-chat,Conflicting classifications of pathogenicity,Pathogenic,0.85,PM2;PM5;PP3;PP4,"Yamaguchi S, et al. Hum Mutat. 1997;9(4):356-9 (report of p.Thr343Arg pathogenic);Tuchman M, et al. Hum Mutat. 2002;19(4):356-67 (OTC mutation database)",,3.46,
310527,ABCA1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.27,
4925586,ABCB11,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Strautnieks et al., Gastroenterology, 2008;Kopanos et al., Bioinformatics, 2019",,2.38,
3410406,OTC,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.85,PS1;PM2;PP3;PP4,"Tuchman M, Plante RJ, J Med Genet, 1993; Tuchman M et al., Hum Mutat, 1998; Yamaguchi S et al., J Inherit Metab Dis, 2006; Häberle J et al., Hum Mutat, 2011",,6.13,
2139979,SLC12A2,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.13,
310527,ABCA1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology. Genet Med. 2015;17(5):405-24.",,6.37,
2139979,SLC12A2,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al., Standards and guidelines for the interpretation of sequence variants, Genet Med, 2015",,3.47,
140483,CLN3,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP4;BP7,"Richards S, Genet Med, 2015; gnomAD consortium, 2020",,3.56,
140483,CLN3,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med, 2015",,2.71,
1473496,ALPK3,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Almomani R, et al. Eur J Hum Genet. 2016;24(9):1291-1298;Herkert JC, et al. Circ Genom Precis Med. 2020;13(4):e002907",,2.74,
1473496,ALPK3,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Almomani et al., Eur J Hum Genet, 2010 (ALPK3 and cardiomyopathy);Richards et al., Genet Med, 2015 (ACMG/AMP guidelines)",,3.58,
1900847,COL4A4,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.13,
4925586,ABCB11,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PM1;PM2;PP3;PP4,"Strautnieks SS, et al. Nat Genet. 1998;Byrne JA, et al. Pediatr Transplant. 2002;Davit-Spraul A, et al. Orphanet J Rare Dis. 2009;Richards S, et al. Genet Med. 2015",,9.19,
227197,POLD1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Bennett et al., Nature Genetics, 2013;Palles et al., Nature Genetics, 2013",,2.34,
886039,GSS,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.2,,,,2.34,
1900847,COL4A4,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,PM2,"ACMG/AMP Sequence Variant Interpretation Guidelines, 2015;GnomAD database, accessed 2024;ClinVar database, accessed 2024",,5.45,
886039,GSS,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards et al., Genet Med, 2015",,2.04,
283546,EDAR,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.05,
227197,POLD1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, Richards S, Aziz N, et al. Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology. Genet Med. 2015;17(5):405-424.",,4.95,
283546,EDAR,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al., Genet Med, 2015; ACMG/AMP Sequence Variant Interpretation Guidelines",,4.19,
212831,DYNC2H1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Dagoneau et al., Am J Hum Genet, 2009;Merrill et al., Am J Med Genet A, 2009",,2.89,
654243,BCS1L,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Hinson JT, et al. Am J Hum Genet, 2007;Visapää I, et al. Am J Hum Genet, 2002",,2.25,
212831,DYNC2H1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, Aziz N, Bale S, et al. Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology. Genet Med. 2015;17(5):405-24.",,4.15,
654243,BCS1L,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, Genet Med, 2015;Olsvik HL, Hum Mutat, 2011 (BCS1L-related disorders)",,3.59,
473900,APC,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.87,
314496,SMPD1,deepseek-chat,Conflicting classifications of pathogenicity,Likely benign,0.85,BP4;BP7,"Richards S, et al. Genet Med, 2015",,2.09,
1991701,PDE6A,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Dryja et al., PNAS, 1995;Khan et al., Hum Mutat, 2015",,2.13,
473900,APC,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PS1;PM2;PP2;PP3,"Fearnhead NS, et al., Hum Mutat, 2001; Al-Tassan N, et al., J Med Genet, 2000; Friedl W, et al., Hum Mutat, 2001",,6.82,
314496,SMPD1,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP7,"Richards S, et al., Genet Med, 2015; ACMG Sequence Variant Interpretation Working Group recommendations",,5.49,
973601,GCK,deepseek-chat,Conflicting classifications of pathogenicity,Pathogenic,0.85,PS1;PM2;PP3;PP4,"Ellard S, et al. Hum Mutat. 2008;29(1):151-156.;Osbak KK, et al. Hum Mutat. 2009;30(11):1512-1526.",,3.01,
268830,TSC2,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP7,"Richards S, et al., Genet Med, 2015; Oza V, et al., Hum Mutat, 2018",,3.64,
268830,TSC2,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.35,
973601,GCK,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.85,PS3;PM1;PM2;PP3,"Gidh-Jain M, et al., J Biol Chem, 1994; Gomez-Gila MC, et al., Diabetologia, 2012; Velho G, et al., Diabetes, 1992",,6.07,
396189,WRN,deepseek-chat,Conflicting classifications of pathogenicity,Pathogenic,0.9,PVS1;PM2,"Yu CE, et al. Positional cloning of the Werner's syndrome gene. Science. 1996;272(5259):258-262.;Oshima J, et al. Werner syndrome: clinical and molecular features. GeneReviews. 2002 (updated 2021).",,2.5,
1991701,PDE6A,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.85,PS1;PM2;PP3,"Dvir L, et al., Hum Mutat, 2010; Huang XF, et al., PNAS, 2013; Bowne SJ, et al., Am J Hum Genet, 2006",,7.29,
396189,WRN,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.95,PVS1;PM2,"Richards S, Genet Med, 2015; ACMG Sequence Variant Interpretation Guidelines",,3.7,
132598,CA5A,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.42,
272309,SMPD1,deepseek-chat,Conflicting classifications of pathogenicity,Pathogenic,0.75,PM2;PM3;PP3;PP4,"Schuchman EH, et al., J Biol Chem, 1991;Simonaro CM, et al., Am J Hum Genet, 2002;McGovern MM, et al., Genet Med, 2013",,2.78,
57437,OTOF,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.17,
132598,CA5A,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP4;BP7,"Richards S, Genet Med, 2015; Oza V, Hum Mutat, 2018; Abou Tayoun A, Hum Mutat, 2018",,7.18,
378483,AIRE,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PM3;PP3;PP4,"Ferreira RC, et al. J Clin Endocrinol Metab. 2015;100(10):E1341-E1351.;Oftedal BE, et al. J Clin Endocrinol Metab. 2015;100(10):E1352-E1360.",,3.26,
378483,AIRE,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.95,PVS1;PM2;PP3;PP4,"Björses et al., Human Molecular Genetics, 2000; Heino et al., Nature Genetics, 1999; Finnish-German APECED Consortium, Nature Genetics, 1997",,4.77,
272309,SMPD1,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.95,PVS1;PS1;PM2;PP4,"McGovern et al., Genet Med, 2017;Simonaro et al., JAMA, 2002;Pavlu-Pereira et al., Orphanet J Rare Dis, 2020;Gelb et al., Clin Genet, 2018",,7.22,
503951,PC,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,2.18,
311606,ADAMTS13,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424;Silva M, et al. Hum Mutat. 2019;40(9):1321-1333",,2.57,
57437,OTOF,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015;OTOF (otoferlin) is associated with autosomal recessive nonsyndromic hearing loss (DFNB9), Yariz et al., Int J Pediatr Otorhinolaryngol, 2012",,9.35,
311606,ADAMTS13,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BS1,"Richards S, et al., Genet Med, 2015; den Dunnen JT, et al., Hum Mutat, 2016",,3.89,
138166,FLCN,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Nickerson ML, et al., Cancer Cell, 2002;Toro JR, et al., J Med Genet, 2008",,2.28,
503951,PC,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP4;BP7,"Karczewski KJ, et al., Nature, 2020 (gnomAD);Richards S, et al., Genet Med, 2015 (ACMG guidelines);Tavtigian SV, et al., Hum Mutat, 2018 (BA1 specification)",,8.2,
265609,SCN4A,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.12,
138166,FLCN,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.85,PS1;PM2;PP2;PP3,"Nickerson ML et al., Cancer Cell, 2002;Toro JR et al., J Med Genet, 2008;Houweling PJ et al., Hum Mutat, 2011;Gupta N et al., Genet Med, 2017",,5.37,
1030784,POLE,deepseek-chat,Conflicting classifications of pathogenicity,Pathogenic,0.95,PVS1;PM2_Supporting,"Palles C, et al. Nat Genet, 2013;Briggs S, et al. Nat Rev Cancer, 2013",,2.56,
265609,SCN4A,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PS1;PM2;PP3,"Ptacek et al., Neuron, 1992; Ptacek et al., Cell, 1993; Wagner et al., Hum Mol Genet, 2010",,4.55,
377369,CACNA1A,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;PP4,"OMIM 601011;ClinVar submission (if available);Hamosh et al., Nucleic Acids Research, 2021",,2.91,
266186,TTN,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.26,
1030784,POLE,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.95,PVS1;PM2_Supporting,"Richards S, Genet Med, 2015; ACMG/AMP sequence variant interpretation guidelines;Wijnen M, Eur J Hum Genet, 2018; POLE deficiency and immunodeficiency;Hansen MF, Genet Med, 2021; POLE-associated phenotypes",,5.25,
2717252,MSL2,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2_supporting;PP3_supporting,"Richards et al., Genet Med, 2015",,2.08,
770383,ACAN,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Vissers LE, et al. Am J Hum Genet, 2004;Takahashi T, et al. J Med Genet, 2015",,2.21,
266186,TTN,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP4;BP7,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015;Abou Tayoun et al., Recommendations for interpreting the loss of function PVS1 ACMG/AMP variant classification, Hum Mutat, 2018;Papadopoulos et al., Realizing the promise of population-based genomic screening, Annu Rev Genomics Hum Genet, 2019",,5.24,
2717252,MSL2,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, Aziz N, Bale S, et al. Standards and guidelines for the interpretation of sequence variants. ACMG/AMP. Genet Med. 2015;17(5):405-424",,4.61,
493596,PLCB1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.5,,,,1.79,
770383,ACAN,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Kronenberg, Nature Reviews Endocrinology, 2009; Tompson et al., American Journal of Human Genetics, 2009; Fahiminiya et al., Human Mutation, 2017",,4.4,
493596,PLCB1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al., Genet Med, 2015",,3.13,
2089849,ANKRD11,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Sirmaci et al., Am J Hum Genet, 2011;Low et al., Am J Med Genet A, 2022",,2.57,
643205,SPG11,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Stevanin et al., Brain, 2007;Denny et al., Am J Hum Genet, 2013",,3.09,
2089849,ANKRD11,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al., Genet Med, 2015; ACMG/AMP sequence variant interpretation guidelines",,5.16,
198492,JUP,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.55,
377369,CACNA1A,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.85,PS1;PM1;PM2;PP3,"Jen JC, Wan J, Palos TP, et al. Mutation in the glutamate transporter EAAT1 causes episodic ataxia, hemiplegia, and seizures. Neurology. 2005;64(3):500-505.;Jodice C, Mantuano E, Veneziano L, et al. Episodic ataxia type 2: evidence of linkage to chromosome 19p and evidence of non-allelic genetic heterogeneity. Am J Hum Genet. 1997;61(4):A278.;Ophoff RA, Terwindt GM, Vergouwe MN, et al. Familial hemiplegic migraine and episodic ataxia type-2 are caused by mutations in the Ca2+ channel gene CACNL1A4. Cell. 1996;87(3):543-552.;Richards S, Aziz N, Bale S, et al. Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology. Genet Med. 2015;17(5):405-424.",,12.98,
643205,SPG11,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PM1;PM2;PP2;PP3,"Stevanin G, Hum Mutat, 2008;Denora PS, Neurology, 2009;Pensergiev N, Mov Disord, 2006",,5.44,
307634,BLK,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.71,
196275,MTHFR,deepseek-chat,Conflicting classifications of pathogenicity,Benign,0.95,BP7;BP4,"Richards S, et al. Genet Med, 2015;Whiffin N, et al. Genet Med, 2017",,2.15,
284797,SCN1A,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med, 2015",,2.06,
196275,MTHFR,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP4;BP7,"Frosst, Nat Genet, 1995; MTHFR polymorphisms database",,4.06,
307634,BLK,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP7,"Richards S, et al., Genet Med, 2015;Tayoun AN, et al., Hum Mutat, 2018",,6.06,
284797,SCN1A,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BA1;BP4;BP7,"Richards S, Genet Med, 2015; Oates S, Epilepsia, 2017; Brunklaus A, Brain, 2020",,4.23,
997702,RNF43,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,,,3.0,
997702,RNF43,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Koo BK, et al. Nature, 2012;Giannakis M, et al. Nat Genet, 2014",,2.44,
198492,JUP,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"van Hengel J, Calore M, Bauce B, Dazzo E, Mazzotti E, De Bortoli M, et al. Mutations in the area composita protein plakophilin-2 are common in arrhythmogenic right ventricular cardiomyopathy. Nat Genet. 2006;38(4):472-4.;Gerull B, Heuser A, Wichter T, Paul M, Basson CT, McDermott DA, et al. Mutations in the desmosomal protein plakophilin-2 are common in arrhythmogenic right ventricular cardiomyopathy. Nat Genet. 2004;36(11):1162-4.;McKoy G, Protonotarios N, Crosby A, Tsatsopoulou A, Anastasakis A, Carlquist A, et al. Identification of a deletion in plakoglobin in arrhythmogenic right ventricular cardiomyopathy with palmoplantar keratoderma and woolly hair (Naxos disease). Lancet. 2000;355(9221):2119-24.",,10.78,
896011,CCT5,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,2.05,
896011,CCT5,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP1;BP4;BP7,"Richards S, Genet Med, 2015, PMID: 25741868;Tavtigian SV, Hum Mutat, 2018, PMID: 29444498",,3.83,
304316,LIFR,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Genet Med, 2015",,2.04,
1202492,SPG7,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2_supporting;PP3,"Casari G, et al. Am J Hum Genet, 1998;Klebe S, et al. Brain, 2012",,2.79,
562913,TSC1,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, Genet Med, 2015",,2.73,
304316,LIFR,kimi-k2.6,Conflicting classifications of pathogenicity,Benign,0.95,BP4;BP7,"Richards S, Genet Med, 2015; Ellard S, Hum Mutat, 2020",,5.0,
1202492,SPG7,kimi-k2.6,Conflicting classifications of pathogenicity,Pathogenic,0.75,PM1;PM2;PP2;PP3,"Bonn, Brain, 2010;Pfeffer, Neurology, 2005;Parodi, J Neurol, 2018",,4.22,
562913,TSC1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.78,
1194615,ETV6,kimi-k2.6,Conflicting classifications of pathogenicity,Uncertain significance,0.3,,"Richards S, et al., Genet Med, 2015",,2.96,
1194615,ETV6,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2_supporting;PP3_supporting,"Richards et al., Genet Med, 2015",,2.21,
499806,COL4A4,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;BP4;BP7,"Richards et al., Genet Med, 2015;Silva et al., Hum Mutat, 2019",,2.35,
453095,BAP1,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.51,
268732,COL6A3,deepseek-chat,Conflicting classifications of pathogenicity,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.12,
